Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Tiempo
68273.4704939688,9820.998885750638,-515.6323928394786,-41486.379979417325,-23480.529902044524,-60710.534240071094,-27437.57098168981,79834.12800242043,1.912
68262.6075461635,9804.659760553808,-509.5303666031798,-41487.05053175098,-23479.03233516602,-60714.95988547324,-27444.85765038224,79834.66444428737,1.916
68262.62989790796,9794.355606359912,-511.4302648818809,-41490.73856958611,-23482.429800323225,-60718.87144075292,-27447.606914950244,79834.23976114271,1.92
68277.47145622628,9812.37111239089,-500.6120205655123,-41480.18854620321,-23471.65625949577,-60709.95309471525,-27437.05689156734,79850.22125842825,1.924
68272.68818291285,9813.779272291575,-480.24958136672757,-41461.65895004976,-23453.439587764693,-60695.13388814138,-27423.869362338708,79869.73433133774,1.928
68256.55022341612,9797.529554072566,-456.8920084109317,-41444.53751379699,-23431.467822965125,-60686.3720043149,-27419.242551236457,79889.02388680266,1.932
68264.12746478648,9793.707405770709,-492.23011639477215,-41480.993209003595,-23464.54840475898,-60720.391359375884,-27452.971333619516,79859.27371493266,1.936
68272.77758989067,9804.726815787175,-496.07461644108497,-41482.31196192646,-23466.56006175996,-60719.69845529777,-27446.690493427577,79863.65465684589,1.94
68286.23334005277,9830.051342255038,-500.74613103224414,-41486.20116546168,-23471.142169373295,-60724.302914655564,-27450.5796969628,79862.17944171184,1.944
68266.1614735319,9808.258391411113,-480.6295610224678,-41471.22549667663,-23453.819567420433,-60711.11538542693,-27441.77310964741,79877.44568317481,1.948
68260.64059265144,9789.41587083529,-455.05916536559647,-41449.2313801326,-23431.691340409678,-60695.73738524168,-27428.38441471868,79903.86544512099,1.952
68280.4665899833,9807.520783844087,-492.3195233725934,-41483.518956127045,-23467.29766932698,-60728.54974610207,-27464.19190933608,79873.28825870613,1.956
68296.29162505765,9830.207804466225,-518.8957475299535,-41507.61413664986,-23492.309271372473,-60744.62065036543,-27477.893528687186,79849.12602294995,1.96
68277.15853180391,9820.775368306086,-498.37684611998156,-41490.96208703066,-23472.68443974071,-60725.48755711169,-27456.301743543358,79867.76737782567,1.964
68269.5142352002,9798.758900017609,-492.7218547727889,-41487.18464221772,-23466.470654782137,-60722.47007161022,-27453.95481037555,79875.88106106294,1.968
68275.1692265474,9801.083481440959,-509.5974218365457,-41498.00288653409,-23479.434666566216,-60731.58958334799,-27464.907165158653,79866.80625281409,1.972
68298.23622682526,9831.101874244438,-526.9870790227747,-41509.46933143966,-23493.963300462165,-60740.93261253031,-27476.015982152938,79856.63620908692,1.976
68286.54626447514,9823.770502063097,-533.6702506149114,-41515.817226864965,-23500.445306354202,-60745.38060967691,-27481.268642099934,79847.27082816015,1.98
68268.79897937764,9793.573295303977,-512.8831282714758,-41500.68509586872,-23480.26168111106,-60728.19211819078,-27462.76139769094,79865.53220338013,1.984
68282.94763361783,9800.547039574032,-527.4117621674254,-41513.82792160844,-23491.996346950098,-60738.67508634032,-27474.63017399671,79856.25622943118,1.988
68299.73379370378,9823.725798574185,-540.1522565069505,-41525.048497325006,-23503.50749534458,-60746.475845155226,-27479.882833943706,79846.82379327105,1.992
68292.871808156,9824.083426485471,-536.1512942494505,-41524.467351969164,-23499.61829180936,-60744.46418815425,-27476.328906575312,79847.56140083807,1.996
68264.52979618666,9790.667568524786,-503.0036572222301,-41497.24292722261,-23468.37055306084,-60721.508946598646,-27453.351313275256,79875.03169477364,2.0
68254.53856641514,9775.669547995276,-471.7335667292556,-41466.21870591864,-23436.67577942321,-60701.05710042204,-27430.597237419755,79910.97329985778,2.004
68273.76106664671,9800.636446551855,-490.8666599829984,-41482.73664507111,-23456.188852332696,-60721.97833323221,-27451.25024929646,79897.58460492904,2.008
68276.17505504788,9815.768577548097,-497.8627559975095,-41489.93390678572,-23466.11302687085,-60729.60027809147,-27458.603973222256,79889.62738390296,2.012
68263.92629908638,9801.865792496896,-502.08723569956254,-41499.16517724576,-23473.176178118727,-60739.055065996065,-27468.751665204964,79880.84314833202,2.016
68249.46472042378,9773.36731831638,-508.2786689136826,-41505.91540407126,-23478.808817721467,-60741.40199916387,-27470.942136161582,79878.4515116753,2.02
68250.89523206893,9783.380899832357,-497.7957007641436,-41491.67734285323,-23466.403599548772,-60727.99095249068,-27456.502909243456,79896.15409328391,2.024
68256.75138911622,9801.731682030164,-496.1193199299956,-41488.056360251474,-23466.090675126397,-60729.77909204711,-27458.29104879988,79899.23863401874,2.028
68230.64455159241,9777.4576875517,-494.57704956257936,-41490.33623818591,-23469.42108505024,-60733.91416477134,-27465.600069236767,79896.93640433984,2.032
68227.15767945739,9760.515065254578,-506.17760493488373,-41502.92027031425,-23481.535730545012,-60745.917051543845,-27478.027639153916,79886.47578793476,2.036
68238.46766215177,9779.22347536367,-525.4448086553584,-41517.627718165844,-23501.160562176774,-60758.92576681683,-27489.561139292855,79871.18719472733,2.04
68238.66882785187,9795.294379627036,-518.0910847295625,-41509.46933143966,-23494.432687095727,-60749.29216495659,-27479.614613010242,79878.6079738865,2.044
68217.85935376398,9776.630673006854,-487.6256570369789,-41485.70942708367,-23467.141207115797,-60732.17072870383,-27460.81679592333,79902.50198870922,2.048
68225.41424338988,9770.88627468184,-518.3369539185708,-41520.62285192285,-23500.445306354202,-60762.85967384096,-27492.2880521164,79871.9471540388,2.052
68235.62899060595,9782.12920214286,-536.4418669273695,-41535.866741641374,-23518.729033318643,-60769.118162288454,-27500.33468012031,79858.89373527691,2.056
68241.3063336976,9799.675321540275,-537.2465297277605,-41533.51980847357,-23518.192591451716,-60764.93838607531,-27495.730220762518,79860.68187483333,2.06
68223.38023464444,9788.901780712817,-518.7839888076769,-41518.342973988416,-23501.94287323271,-60751.61674637994,-27485.224900868525,79873.22120347276,2.064
68216.56295258558,9770.93097817075,-522.2932126871601,-41523.17095079076,-23507.12847794634,-60756.601185393476,-27493.048011427883,79868.01324701468,2.068
68222.77673754415,9773.88140843885,-513.3525149050373,-41511.972726818654,-23499.17125692025,-60747.88400505591,-27482.453284556068,79879.0550087756,2.072
68242.53567964265,9807.006693721616,-526.8082650671322,-41522.18747403473,-23511.26355067057,-60758.210510994264,-27491.77396199393,79868.72850283724,2.076
68222.50851661069,9793.394481348334,-495.8063955076213,-41495.611249877365,-23480.038163666508,-60737.088112483994,-27470.3833425502,79896.75759038421,2.08
68222.77673754415,9784.36437658839,-509.08333171407367,-41516.26426175407,-23495.416163851758,-60756.15415050437,-27491.461037571557,79880.7537413542,2.084
68233.81849930507,9788.924132457272,-532.3067942031377,-41539.77829692105,-23519.868972285865,-60771.80037162309,-27506.92844473463,79860.86068878898,2.088
68246.80486283361,9808.4148536223,-527.9705557788081,-41530.34586076091,-23515.353919905894,-60761.7420866182,-27493.740915505998,79868.99672377072,2.092
68237.43948190684,9806.760824532608,-493.16888966189504,-41495.901822555286,-23482.11687590085,-60736.14933921687,-27468.416389038135,79902.59139568704,2.096
68224.43076663384,9792.947446459228,-493.7276832732777,-41500.55098540199,-23485.514341058057,-60744.64300210989,-27479.39109556569,79899.84213111903,2.1
68226.71064456829,9785.906646955806,-480.9871889337527,-41487.45286315118,-23471.87977694032,-60734.62942059391,-27466.00240063696,79918.05880285011,2.104
68244.41322617688,9806.26908615459,-487.58095354806824,-41491.36441843086,-23477.735933987613,-60740.239708452194,-27472.81968269583,79917.92469238337,2.108
68238.04297900712,9808.459557111211,-469.5654475170908,-41471.80664203246,-23459.586317489902,-60726.94042050128,-27460.10154010076,79936.63310249247,2.112
68232.94678127131,9801.75403377462,-474.0357964081522,-41480.5908776034,-23465.911861170753,-60737.870423539935,-27474.07138038533,79925.43487852036,2.116
68230.37633065895,9788.097117912426,-477.5003167987248,-41484.32361892744,-23471.03041065102,-60740.26206019665,-27479.4357990546,79921.85859940751,2.12
68249.82234833507,9810.225344923181,-499.5614885761129,-41504.10491277038,-23493.292748128504,-60756.44472318229,-27496.02079344044,79904.08896256554,2.124
68256.88549958295,9826.273897442092,-497.92981123087543,-41505.31190697097,-23493.426858595238,-60753.98603129221,-27492.690383516598,79906.36884049998,2.128
68246.20136573332,9815.075673469983,-509.70918055882225,-41521.2487007676,-23508.08960295792,-60768.134685532415,-27509.454191858076,79890.8120263591,2.132
68237.73005458475,9790.354644102412,-504.1659479339061,-41515.660764653774,-23505.005062223085,-60761.093886029,-27502.614558054753,79897.40579097341,2.136
68250.17997624636,9806.514955343599,-507.362247391015,-41517.18068327674,-23510.391832636815,-60764.0443162971,-27504.24623539999,79898.34456424053,2.14
68253.97977280377,9817.154385704325,-492.94537221734197,-41502.964973803166,-23497.249006897095,-60751.97437429123,-27492.82449398333,79915.108372582,2.144
68235.04784525011,9798.758900017609,-480.83072672256554,-41497.48879641161,-23488.285957370517,-60746.945231788784,-27492.35510734977,79920.60690171801,2.148
68233.48322313825,9784.78905973304,-470.9512556733198,-41491.85615680888,-23480.70871600017,-60743.92774628732,-27487.661241014153,79928.22884657727,2.152
68250.80582509111,9802.13401343036,-484.0717296685851,-41503.65787788128,-23495.907902229777,-60756.824702838036,-27498.166560908146,79918.8187621616,2.156
68263.613374664,9823.591688107454,-489.9502384603308,-41509.20111050619,-23504.826248267444,-60761.69738312929,-27501.362860365258,79914.90720688191,2.16
68237.43948190684,9803.497469842134,-445.1796943163508,-41471.717235054646,-23465.12955011482,-60733.15420545986,-27469.019886138427,79953.95570444534,2.164
68232.6562085934,9786.84542022293,-440.7316971697447,-41472.52189785503,-23463.16259660275,-60739.45739739626,-27474.764284463443,79955.38621609047,2.168
68239.2052697188,9789.706443513209,-444.173865815862,-41474.26533392255,-23466.7388757156,-60742.340772430995,-27475.4348367971,79956.68261726887,2.172
68258.00308680572,9817.4673101267,-450.0970780965183,-41478.288647924506,-23474.383172319314,-60749.13570274541,-27480.508682788455,79952.1675648889,2.176
68246.26842096668,9812.706388557719,-433.4897319662252,-41464.51997334004,-23458.915765156242,-60739.815025307544,-27472.909089673652,79963.61165805002,2.18
68230.8010138036,9788.901780712817,-424.9513655842979,-41462.195391916684,-23452.322000541928,-60739.2338799517,-27474.67487748562,79967.94789647436,2.184
68231.89624928191,9781.749222487118,-437.78126690164413,-41474.086519966906,-23464.235480336607,-60752.15318824687,-27486.521302046935,79959.4765853258,2.188
68253.19746174783,9808.973647233683,-458.47898226725846,-41491.07384575294,-23483.50268405708,-60767.017098309654,-27498.92652021963,79944.09858514054,2.192
68236.83598480654,9800.859963996407,-417.7317521252337,-41454.0370051905,-23443.49306148208,-60736.43991189479,-27464.840109925284,79982.38712339249,2.196
68227.96234225779,9784.453783566212,-403.8289670740327,-41447.82322023192,-23432.45129972116,-60735.143510716385,-27465.801234936862,79988.91383277343,2.2
68235.02549350566,9783.26914111008,-414.49074917921416,-41461.16721167174,-23444.36477951584,-60748.554557389565,-27481.49215954449,79979.0790652131,2.204
68254.60562164852,9810.024179223083,-442.5198367261692,-41486.089406739404,-23471.365686817848,-60767.866464598956,-27502.234578399013,79955.56503004611,2.208
68251.85635708051,9819.590725849954,-427.79003713012185,-41472.03015947702,-23456.948811644175,-60752.063781269055,-27485.91780494664,79969.04313195267,2.212
68233.08089173805,9797.373091861378,-402.9348972958204,-41452.51708656753,-23436.07228232292,-60739.680914840814,-27472.57381350682,79989.9867165073,2.216
68236.76892957317,9787.784193490052,-422.38091497193756,-41471.7395867991,-23457.753474444566,-60757.47290342724,-27490.43285732661,79973.35701863254,2.22
68253.37627570347,9806.961990232705,-456.04264212163,-41501.35564820238,-23491.325794616438,-60778.88587461542,-27513.522209348943,79944.05388165163,2.224
68252.59396464753,9813.443996124744,-447.1689995728731,-41490.60445911938,-23484.41910557975,-60767.10650528748,-27500.804066753873,79952.50284105574,2.228
68223.08966196653,9783.64912076582,-404.27600196313887,-41452.83001098991,-23445.79529116098,-60738.11629272894,-27470.606859994754,79987.17039670591,2.232
68228.67759808035,9777.278873596058,-419.29637423710517,-41470.219668176134,-23464.391942547794,-60757.1376272604,-27489.695249759585,79969.53487033068,2.236
68243.85443256551,9793.282722626058,-421.01745856016385,-41469.4373571202,-23464.59310824789,-60753.71781035874,-27485.49312180199,79972.19472792087,2.24
68251.29756346912,9810.09123445645,-408.67929562083435,-41457.657987792256,-23451.047951107976,-60741.983144519705,-27476.30655483086,79988.60090835106,2.244
68231.18099345935,9794.065033681993,-390.39556865639315,-41447.10796440935,-23436.11698581183,-60737.222222950724,-27470.20452859456,80002.70485910236,2.248
68229.32579866955,9777.547094529522,-382.594809841491,-41442.70467075166,-23430.97608458711,-60738.33981017349,-27469.735141961,80010.50561791725,2.252
68240.59107787503,9787.895952212328,-394.6424001029015,-41453.031176690005,-23442.151956814763,-60748.8898335564,-27479.81577871034,80003.39776318047,2.256
68248.92827855686,9805.375016376378,-398.7998245715886,-41455.15459241326,-23446.845823150376,-60750.56621439054,-27482.967374678537,80002.39193467998,2.26
68231.11393822599,9793.819164492985,-396.788167570611,-41458.574409314926,-23449.01394236254,-60753.13666500291,-27487.527130547423,79999.70972534534,2.264
68212.11495543897,9767.444106035722,-379.4879173622033,-41445.409231830745,-23432.048968320963,-60741.24553695268,-27473.467883285033,80016.09355403109,2.268
68239.54054588563,9791.382824347356,-419.58694691502416,-41482.468424137645,-23469.97987866162,-60774.81785712455,-27507.219017412546,79980.55428034715,2.272
68257.84662459453,9815.254487425624,-452.5557699866021,-41511.95037507419,-23501.294672643504,-60795.068537601066,-27525.055709487882,79950.75940498822,2.276
68236.67952259535,9803.98920822015,-452.60047347551273,-41511.83861635192,-23503.619254066856,-60791.58166546604,-27520.942988508104,79947.78662297566,2.28
68202.39194660091,9767.824085691464,-427.0300778186414,-41489.48687189661,-23480.596957277892,-60769.98988032221,-27500.848770242785,79969.42311160841,2.284
68214.28307465113,9774.708422983698,-438.45181923530333,-41498.896956312296,-23491.50460857208,-60778.43883972632,-27513.701023304588,79959.54364055916,2.288
68230.42103414786,9792.478059825668,-452.7792874311552,-41507.59178490541,-23504.289806400517,-60785.88197062993,-27522.284093175425,79947.94308518685,2.292
68219.11105145348,9784.409080077301,-439.6811651803452,-41497.24292722261,-23492.711602772666,-60777.88004611493,-27511.2423314145,79958.40370159195,2.296
68186.36574582646,9747.439294748223,-410.95917355527564,-41474.4888513671,-23466.247137337585,-60759.35044996148,-27490.656374771166,79981.96244024784,2.3
68166.76326593915,9714.939858310207,-397.1904989708065,-41458.52970582601,-23452.16553833074,-60749.85095856798,-27480.486331044,79998.81565556713,2.304
68186.47750454873,9735.838739375919,-417.4188277028594,-41475.98641824561,-23473.399695563283,-60769.76636287766,-27501.027584198426,79980.06254196914,2.308
68192.40071682939,9743.192463301715,-418.89404283690965,-41479.02625549153,-23478.674707254733,-60771.24157801171,-27502.882778988216,79976.8215390231,2.312
68168.70786770676,9712.145890253292,-415.72009512425603,-41481.21672644815,-23478.808817721467,-60774.773153635644,-27507.241369157004,79975.10045470005,2.316
68154.00041985518,9686.150811451771,-430.29343250911626,-41495.07480801044,-23492.666899283755,-60782.46215372827,-27516.427936128133,79961.86822198251,2.32
68169.57958574052,9698.712491835653,-440.4858279807363,-41501.132130757826,-23502.054631954987,-60786.48546773022,-27521.837058286317,79955.81089923512,2.324
68169.66899271835,9698.712491835653,-451.1252583414624,-41511.27982274054,-23513.677539071745,-60791.6487206994,-27527.559104866876,79944.50091654074,2.328
68126.55247766405,9656.132418648294,-404.0524845185858,-41471.58312458791,-23469.77871296152,-60757.852883082975,-27494.858502728763,79982.90121351495,2.332
68116.91887580382,9638.04985738395,-391.35669366797134,-41463.29062739499,-23458.781654689512,-60754.63423188141,-27489.784656737407,79994.50176888726,2.336
68123.71380611823,9645.71650573212,-412.9261270673427,-41482.535479371014,-23480.596957277892,-60774.86256061347,-27508.53777033541,79978.56497509063,2.34
68123.22206774022,9646.588223765877,-411.92029856685383,-41479.45093863618,-23478.31707934345,-60770.07928730003,-27503.6427382997,79982.54358560366,2.344
68092.1754946918,9616.748644918043,-386.55106861008034,-41460.56371457144,-23456.45707326616,-60755.97533654873,-27490.72343000453,79999.97794627881,2.348
68094.61183483741,9600.342464487847,-399.4927286497031,-41474.555906600464,-23469.443436794692,-60770.97335707824,-27509.185970924613,79984.10820771554,2.352
68107.82171581051,9605.349255245836,-448.6218629624681,-41516.66659315427,-23516.337396661926,-60805.819726684065,-27544.702892864098,79938.55535251563,2.356
68110.68273910078,9615.072264083894,-431.9921650877196,-41498.628735378836,-23500.691175543212,-60786.50781947468,-27520.74182280801,79955.16269864592,2.36
68086.45344811124,9595.80506036342,-414.5354526681248,-41485.37415091683,-23484.732030002124,-60778.08121181503,-27509.945930236096,79967.65732379643,2.364
68060.03368616506,9555.974251744063,-392.3625221684602,-41469.16913618674,-23463.743741958588,-60764.64781339739,-27495.841979484798,79986.58925135009,2.368
68059.9666309317,9551.41449587518,-405.84062407501034,-41483.586011360414,-23476.573643275937,-60778.01415658167,-27511.10822094777,79974.72047504432,2.372
68076.66338403981,9578.348347943826,-449.2924152961273,-41524.71322115818,-23521.79122230902,-60809.97715115275,-27546.558087653888,79931.78277394567,2.376
68056.0103721631,9561.405725646702,-406.2876589641165,-41485.57531661693,-23484.46380906866,-60768.80523786608,-27507.263720901457,79970.80891976463,2.38
68038.46425276568,9528.191033386116,-374.25760915966146,-41460.96604597164,-23456.524128499525,-60753.98603129221,-27492.600976538775,79996.64753635497,2.384
68044.09689236843,9527.051094418895,-408.9028130653874,-41493.35372368738,-23491.772829505546,-60785.85961888548,-27523.222866442546,79961.66705628241,2.388
68062.5147297996,9544.440751605123,-411.0709322775522,-41492.68317135372,-23494.052707439987,-60783.98207235123,-27517.992558240006,79962.33760861607,2.392
68041.90642141181,9540.17156841416,-386.819289543544,-41471.694883310185,-23471.16452111775,-60767.53118843213,-27501.16169466516,79984.01880073771,2.396
68025.50024098161,9515.674056491143,-375.3304928935162,-41465.32463614042,-23463.095541369385,-60765.184255264314,-27499.97705220903,79990.4337513964,2.4
68035.93850564225,9508.320332565349,-366.2333329002062,-41456.249827891574,-23453.998381376074,-60760.13276101742,-27494.14324690619,80001.07318175712,2.404
68055.22806110718,9524.972382184551,-411.04858053309687,-41496.50531965558,-23497.807800508475,-60798.488354502726,-27533.370558425257,79959.18601264787,2.408
68048.50018602613,9525.97821068504,-398.3974931713931,-41484.904764283274,-23487.570701547946,-60785.07730782954,-27519.557180351876,79969.75838777523,2.412
68014.43612747623,9496.540963237401,-365.00398695516435,-41459.82610700442,-23458.826358178423,-60764.916034330854,-27499.127685919728,79994.12178923152,2.416
68014.32436875397,9478.905436862164,-352.531713549103,-41449.79017374399,-23447.516375484036,-60761.853845340476,-27492.39981083868,80004.80592308116,2.42
68021.36516825738,9491.489468990501,-358.5443328075806,-41452.137106911796,-23451.69615169718,-60766.70417388728,-27497.227787641026,80002.34723119107,2.424
68032.96572362969,9507.605076742779,-366.34509162248276,-41460.98839771609,-23461.039180879496,-60774.3931739799,-27505.654395300677,79994.99350726527,2.428
68000.98037731415,9475.999710082973,-321.64160271186864,-41426.09732462136,-23419.531991425993,-60743.88304279841,-27474.116083874236,80033.30439726167,2.432
68004.04256630452,9464.689727388588,-337.3548790639495,-41449.16432489924,-23438.240401535084,-60767.46413319876,-27499.328851619823,80014.0371935412,2.436
68028.27185729406,9486.661492188156,-358.07494617401915,-41468.16330768625,-23459.183986089705,-60780.60695893848,-27510.996462225496,79997.07221949962,2.44
68032.74220618512,9496.384501026214,-330.4258382828043,-41439.10603989435,-23431.44547122067,-60755.59535689299,-27486.186025880103,80025.5930454246,2.444
68020.24758103462,9486.437974743601,-331.789294694578,-41445.29747310847,-23435.044102077976,-60764.156075019375,-27497.183084152115,80018.19461800989,2.448
68029.9035346393,9478.458401973057,-358.6113880409465,-41475.38292114531,-23463.989611147597,-60789.77117416515,-27523.35697690928,79988.3773909065,2.452
68017.31950251097,9471.104678047262,-354.7668879946337,-41472.186621688204,-23459.832186678912,-60779.042336826606,-27513.186933182114,79994.81469330963,2.456
68031.40110151781,9492.07061434634,-352.93404494929854,-41471.67253156573,-23459.07222736743,-60776.76245889217,-27510.795296525397,79999.28504220069,2.46
68017.4536129777,9481.341777007792,-320.501663744648,-41446.97385394262,-23429.076186308408,-60755.81887433754,-27489.941118948595,80026.75533613627,2.464
68015.37490074337,9464.421506455124,-327.6095184814356,-41459.49083083759,-23437.458090479147,-60768.08998204351,-27506.861389501264,80016.384126709,2.468
68024.8073369035,9467.617805912234,-351.12355364841864,-41480.61322934786,-23459.027523878518,-60785.09965957399,-27523.759308309476,79997.74277183328,2.472
68032.09400559592,9480.134782807205,-358.6337397854018,-41485.10592998337,-23464.68251522571,-60788.11714507546,-27525.03335774343,79994.56882412062,2.476
68022.28158978005,9477.676090917123,-342.56283552203604,-41471.627828076824,-23452.098483097376,-60778.50589495968,-27514.460982616067,80006.50465565977,2.48
68009.29522625152,9451.6810121156,-329.95645164924287,-41465.145822184786,-23444.230669049106,-60772.962662334765,-27509.16361918016,80013.05371678516,2.484
68013.87733386485,9450.183445237095,-331.90105341685455,-41466.64338906329,-23447.15874757275,-60777.567121692555,-27510.05768895837,80013.8360278411,2.488
68019.08529032294,9471.685823403099,-366.38979511139337,-41496.862947566864,-23480.440495066705,-60804.210401083285,-27537.818555571863,79983.63882108199,2.492
67997.56056041247,9460.174675008617,-330.8058179385445,-41466.39751987428,-23447.628134206312,-60774.03554606862,-27507.375479623734,80015.7359261198,2.496
67987.05524051849,9446.897738802165,-310.57748920649163,-41455.9369034692,-23432.227782276605,-60767.06180179856,-27501.139342920706,80029.57165593763,2.5
67993.47019117716,9440.438084654581,-323.65325971284625,-41471.18079318772,-23445.79529116098,-60780.428144982834,-27513.142229693203,80015.0877255306,2.504
68010.68103440774,9460.174675008617,-340.4394197987819,-41485.59766836139,-23461.821491935432,-60794.21917131176,-27525.234523443523,79999.21798696733,2.508
68024.24854329211,9482.794640397387,-351.6152920264354,-41497.846424322895,-23473.042067651997,-60801.84111617102,-27533.750538080996,79986.45514088335,2.512
68006.27774075005,9464.421506455124,-337.9360244197875,-41489.799796318985,-23462.26852682454,-60791.42520325485,-27522.015872241962,79994.635879354,2.516
67999.79573485801,9445.064895756828,-334.96324240723163,-41487.76578757355,-23456.92645989972,-60787.33483401953,-27517.59022683981,79999.08387650059,2.52
68013.78792688703,9462.745125620977,-347.8601989579438,-41497.24292722261,-23467.185910604705,-60796.56610447957,-27523.289921675914,79990.14317871847,2.524
68014.90551410979,9477.944311850586,-334.04682088456406,-41483.943639271696,-23453.149015086772,-60783.311520017574,-27510.996462225496,80003.08483875809,2.528
67992.3973074433,9458.230073241004,-305.90597461533247,-41460.69782503818,-23425.566962428926,-60763.97726106373,-27496.19960739608,80026.21889426935,2.532
68000.3992319583,9454.787904594887,-328.9953266376647,-41485.99999976158,-23449.416273762738,-60789.90528463189,-27523.871067031752,80003.80009458067,2.536
68009.83166811844,9472.132858292205,-365.71924277773417,-41520.68990715622,-23487.794218992498,-60818.046130901115,-27549.88849757773,79970.69716104236,2.54
67997.76172611257,9474.524494948924,-345.44621055677067,-41500.46157842417,-23468.951698416677,-60795.60497946799,-27525.770965310454,79991.75250431926,2.544
67972.16897871126,9451.993936537974,-299.1110443009191,-41459.87081049333,-23424.78465137299,-60764.53605467511,-27495.126723662226,80032.32092050563,2.548
67957.48388260411,9429.19515719356,-284.3588929604164,-41449.119621410326,-23412.424136689206,-60760.2892232286,-27493.673860272633,80043.96617936685,2.552
67977.01930725804,9453.089172016284,-323.1391695903742,-41485.620020105845,-23452.634924964303,-60795.94025563482,-27531.090680490815,80007.51048416024,2.556
67995.63831038932,9482.682881675111,-348.2625303581393,-41507.23415699413,-23476.148960131286,-60811.69823547581,-27545.149927753202,79984.68935307139,2.56
67976.86284504687,9470.277663502415,-316.7018671872458,-41481.619057848344,-23447.337561528395,-60787.55835146408,-27518.327834406835,80011.10911501755,2.564
67970.2467286881,9446.562462635335,-309.8845851283771,-41480.792043303496,-23442.598991703868,-60786.97720610824,-27520.004215240984,80012.04788828468,2.568
67972.68306883372,9443.6790876006,-309.28108802808384,-41479.741511314096,-23440.855555636354,-60787.22307529725,-27521.68059607513,80013.72426911883,2.572
67994.36426095536,9474.166867037638,-358.70079501876774,-41525.76375314758,-23490.02939343803,-60828.73026475075,-27563.12073029527,79966.29386738467,2.576
67987.43522017423,9478.391346739692,-370.16723992434027,-41538.23602655363,-23504.446268611704,-60834.74288400923,-27565.713532652087,79951.09468115505,2.58
67961.77541753954,9447.523587646912,-346.8767222019103,-41520.08641005593,-23482.9438904457,-60812.815822698576,-27545.015817286472,79969.37840811949,2.584
67961.35073439489,9442.449741655559,-342.7416494776785,-41515.88428209833,-23478.182968876717,-60807.83138368504,-27541.46188991808,79974.8769372555,2.588
67969.37501065433,9460.934634320098,-351.23531237069517,-41521.42751472325,-23483.74855324609,-60810.357130808494,-27541.417186429167,79969.17724241939,2.592
67969.41971414325,9471.171733280627,-314.69021018626813,-41488.548098629486,-23447.44932025067,-60782.529208961634,-27512.806953526375,80004.11301900304,2.596
67956.790978526,9457.648927885166,-307.2470792826509,-41487.76578757355,-23442.554288214957,-60784.87614212944,-27518.998386740495,80004.82827482562,2.6
67946.06214118745,9435.475997385502,-265.94105552924344,-41449.76782199953,-23402.321148195406,-60754.20954873676,-27486.230729369014,80045.12847007853,2.604
67974.78413281252,9468.10954429025,-291.37734071938286,-41473.6394850778,-23428.003302574554,-60783.49033397321,-27517.724337306543,80022.10617328956,2.608
67976.37110666884,9482.97345435303,-300.0051140791314,-41481.68611308171,-23434.954695100154,-60789.43589799832,-27522.865238531263,80013.388992952,2.612
67964.47997861862,9470.277663502415,-281.2743522255841,-41468.63269431981,-23418.861439092332,-60778.72941240423,-27510.661186058664,80025.30247274667,2.616
67970.71611532166,9464.980300066507,-288.3598552179164,-41476.50050836808,-23426.68454965169,-60784.96554910726,-27517.45611637308,80019.98275756631,2.62
67995.66066213377,9496.160983581662,-318.2888410435726,-41501.15448250228,-23454.78069243201,-60804.72449120576,-27535.963360782072,79997.20632996636,2.624
68000.01925230256,9510.644913988699,-299.1110443009191,-41479.62975259182,-23435.69230266718,-60784.58556945153,-27513.63396807122,80017.88169358751,2.628
67984.03775501702,9499.804317927876,-286.3705499613941,-41471.22549667663,-23424.561133928437,-60782.12687756144,-27515.06447971636,80024.69897564637,2.632
67977.30987993597,9479.508933962457,-286.92934357277676,-41474.01946473354,-23425.566962428926,-60785.72550841874,-27521.434726886124,80022.2849872452,2.636
67981.19908347119,9493.411719013659,-300.3850937348716,-41484.413025905254,-23438.575677701912,-60795.09088934552,-27532.25297120249,80012.45021968488,2.64
67991.97262429865,9510.734320966521,-311.00217235114246,-41491.67734285323,-23451.137358085794,-60799.672996958856,-27536.54450613791,80006.23643472629,2.644
67979.61210961487,9497.92677139363,-291.5114511861147,-41477.282819424014,-23438.10629106835,-60787.17837180834,-27525.055709487882,80018.4851906878,2.648
67964.27881291852,9473.898646104175,-280.1567650028187,-41472.36543564385,-23430.30553225345,-60782.46215372827,-27518.327834406835,80023.82725761262,2.652
67974.65002234578,9485.812125898854,-290.37151221889405,-41483.78717706051,-23441.8837358813,-60792.07340384405,-27527.73791882252,80014.57363540813,2.656
67996.44297318971,9515.897573935697,-300.72036990170125,-41492.68317135372,-23452.72433194212,-60794.46504050077,-27531.940046780117,80007.64459462698,2.66
67983.81423757247,9508.163870354161,-290.7738436190896,-41483.988342760604,-23442.531936470503,-60787.49129623071,-27524.943950765606,80016.42883019791,2.664
67977.37693516933,9486.21445729905,-288.8739453403885,-41485.195336961195,-23442.06254983694,-60790.59818871,-27527.894381033708,80014.95361506386,2.668
67980.90851079328,9484.739242164998,-287.7787098620784,-41482.82605204893,-23442.241363792582,-60788.72064217576,-27527.603808355787,80017.0323272982,2.672
